,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,CD01
C029,6.767495760348171,9.349486574885283,11.355709277980626,7.555846956594238,12.92394269679286,9.435632589965934,4.053235430778192,19.24061680508932,1.5344000374590834,6.884592990839026,6.140284091706196,7.893228810310332,10.401996167767928,7.426954834263991,11.416340026722267,12.4260329481447,10.163946208394638,13.685026829052061,13.750774911636627,6.800493462948135,0.1798261569691326,14.78059324972695,12.455924831530295,9.545083293694317,18.946401086097524,7.195378268504057,15.504645034444321,9.733024908958754,0.0,8.820928367507161,13.047462392153042,6.008016735255125,14.060198620090715,11.942473933427134,10.246943942941037,16.220204747393257,13.551392863222095,5.99097066328853,8.57487232764724,3.7520477043207228,7.191474447380419,15.132145687438703,7.892016637961193,4.182621256003743,12.845588991419298,16.56022267034297,8.223745518727725,11.809866604843327,3.389953183376081,6.911502956939647,14.0382110814956,18.35541124582971,17.589793240349845,15.472002333291412,8.382566931711732,11.345774861350487,5.58249367556758,6.558733533407871,12.421590370166445,16.525153947262037,4.694163337988876,4.1445707984774245,8.17963538658584,13.521658909474843,15.994541021657762,7.487578140980673,4.437544564738054,16.42395541546831,5.5292721045915725,17.09910721852688,4.461449967937102,7.742696320117765,14.248031122772339,4.141535260760261,8.169714756662684,16.32618594540079,13.687190028526604,2.416241989505336,15.512029696062125,15.827692728460915,7.767197770877387,7.1320313100588475,17.22705832820929,11.00717244246158,8.886748748085994,18.639165011470524,9.195459037960203,17.385034266323707,15.142405980728913,6.801605209809222,6.833889065993848
C030,6.419961140944799,15.283774709633954,3.6465915861334195,14.000386437590146,21.633540685722913,17.692142922956112,11.242403886050194,10.704513193984157,10.342728087981694,6.277492642658101,6.335831096418821,8.69852995308699,5.4081824880784275,6.480611270273269,3.464317855548361,4.308115020472078,4.391917090060416,5.015228075118613,8.000294710092838,9.073933225010078,8.956313632208056,6.009803729339271,4.690484382770057,4.109920201666043,10.563899442990236,4.7014775611004485,7.039857186451452,2.386760365454675,8.820928367507161,0.0,21.640197554031033,5.040895924964051,9.457089905307827,3.9647066627632337,5.588310615577704,7.7491854859016955,4.936149594234164,3.075567844322343,1.6457945309675432,6.327845774301578,9.376951656525346,9.681361077488841,3.635979600322915,4.857446091551656,4.143882642028017,8.966352876229683,14.606564346138878,3.4320189781497796,11.899279096074949,3.678939598049705,6.1534160718308035,10.271460164902823,9.181385430236757,6.9947260999203404,2.9535142069075175,2.5487562203662426,3.4030496000674915,14.903232911520222,3.7817977117644452,8.60175687061864,13.426163507736726,5.106167464468383,11.901197668598892,8.33650848485203,9.806313473110393,14.789407922283837,10.69134880791921,7.621742464927463,7.062559960953143,8.29162827818367,11.883706021982803,8.453280441680654,7.057360412059344,10.02195730101776,7.756618692974394,9.857412693515272,22.25011146208238,6.522589539577256,6.691440168931246,7.637769799076326,10.619083890522068,9.826989533268625,8.8192805529581,5.31492536689711,0.5080387261328095,10.668118998102845,6.0175814802087295,8.705032740215009,7.6547112237715496,6.463619966769315,12.802354861780769
C031,19.22964763025334,9.817049070107808,24.400046385373713,9.482884803609597,1.1566316801150285,4.261114645293665,10.66344259898932,32.24423463346438,11.534119034030049,17.38181718003297,18.656076504778266,16.45323283405356,23.2660322681036,17.709536630802454,23.632918080999538,25.45834123277844,23.14672574521988,26.620108405517204,26.525958140774136,15.07287243648196,12.954230271067633,27.649830278655653,24.44439397733376,21.104371588592826,30.922618088006608,20.07870932369922,27.72603062752713,22.77169329732099,13.047462392153042,21.640197554031033,0.0,18.885232404238412,26.49075102598933,24.107877007076063,21.152848085102757,29.230059138455108,26.004035827287712,19.004332995190083,21.02416813536138,15.49218924823794,15.143448782621883,27.746995732035995,19.683654784092305,17.224988457032794,25.76105851790627,29.583120485521118,9.30869863282596,24.805505106534042,10.96298419838698,18.86570049094406,27.085672541023865,30.058487902034265,29.65476314060495,27.706659533339785,21.424500507891324,24.064370589466602,18.247079089501746,6.772118449387118,24.94817449555767,29.570615863807028,9.324710754450782,17.188705443384006,13.397742236929805,26.171354746212796,28.769103059863138,7.918186988414006,11.544959909831904,29.054338368815454,15.813482226369844,29.73671829808159,12.519816571073346,16.51370001724967,25.64412546426257,12.178872393846456,20.165040866924496,29.157602878709472,0.6734195027755163,15.145783117317368,28.24007183120607,27.789683944149875,14.443363159215755,14.637685455800671,29.30846945566517,22.209277669781766,21.784851900858374,30.216699358056918,21.84429156094348,30.326479331195486,26.62947759606495,17.18843965911244,14.496709460028383
C032,1.628182209622664,14.787151437900535,5.960742805636999,13.128152127458364,18.642260520696613,15.430724109587901,9.734105683143207,13.886646015897814,7.423015735644545,8.181020733241462,1.3310235193753628,10.393482155321063,4.4032433273159555,8.652970084445037,8.487748794528766,7.113944545268251,4.2924406319615755,8.768284631333636,7.742794426766765,10.039249817371374,6.057239883218932,9.999582410650909,9.713080201277194,8.240159461033883,15.46405168781928,1.1959470622261208,11.959068547457656,4.553706714913317,6.008016735255125,5.040895924964051,18.885232404238412,0.0,8.153824296542597,8.998983173896184,9.582535873150757,10.905406888032996,9.820877393517343,2.483542716478571,5.972354099300104,6.009906289579788,10.44456159819966,9.144395258110366,6.908611143667388,2.507925321341859,8.05733995208011,10.749697403007467,13.798793622774108,6.770786048422606,8.15144678674607,6.179140352953823,8.453340399108875,15.271073819423012,14.08909337759817,11.908450910468424,2.926006384900651,7.326617729412641,4.1668534638578425,12.557187111118083,8.694632614239179,10.840758463393055,9.820846529491378,2.2190486375840464,12.463398468975784,7.532124716191071,9.987242961158733,13.355313454831032,9.69574592479337,12.085117169621572,7.915960132657614,12.704512664139758,7.493692288090515,10.154433326991345,12.036593939589434,9.147497860647444,3.32438784031898,10.3272803694377,19.540752776136237,4.774471004857001,11.031353523669187,12.640591984385008,11.5098360041347,10.691637187052441,13.733104748806129,9.739793908971087,4.766289909310033,15.684418635853191,3.2679947611342817,12.28218379708263,12.681370484458311,8.264283410656155,7.904584096288433
C033,7.341423205424623,22.91457267492286,6.363322178715392,21.277299511490607,26.091280437865613,23.35474206357037,17.885426791398853,10.107807641912435,15.363870936532594,15.26830806651399,7.953615005541012,17.693427328733932,4.230177311634544,15.603945730160728,11.905384378745714,6.701795692666632,5.108690826689345,8.356671480329174,2.0018734934803457,17.681312301235618,14.083418164496779,9.29865563635221,12.863157068008839,13.541323953817802,15.791978853521321,7.054013561963192,13.08233612617623,7.082222235055792,14.060198620090715,9.457089905307827,26.49075102598933,8.153824296542597,0.0,12.168247163000196,15.00973912864379,8.197369544057699,11.414852446852324,9.515894149484136,11.100395452078306,13.898213102286405,18.055844739270256,1.5411356214954441,12.989533588205806,10.540631310315941,8.413425967821365,5.814468751614166,21.946802060691276,7.435434333261342,15.527803324980946,12.735774084544982,5.971819702595849,16.31616715256164,14.695289506489228,13.01653287560712,7.011469293476024,9.72558779349017,11.306367375179248,20.512940717898065,10.819120984109572,6.599603799530795,17.17639874119392,10.33013547428848,20.32230590565362,1.2426140694670558,2.9876253731419524,21.49238506844196,17.83459132581446,11.613987766486588,15.511176637866217,11.911386616424101,14.158946164398008,17.442977744426933,15.130769956883936,17.268283513303988,6.35389993289078,3.584226374461034,27.160648726844606,12.895415788916438,10.619803975498948,14.159562650394598,19.225695578115502,18.3959463298354,14.440191513888541,14.56984174270451,8.950858650924383,16.854092651388513,4.888904122351081,9.771652433229308,15.270424969498738,15.41475403105834,13.090963608126255
C034,10.377765300387022,16.490114554034516,5.8078682045404015,15.562099788179777,24.254651435350112,19.96104484670351,13.450004070702239,9.725218584234094,13.380719996852825,7.044936358014455,10.299905971967497,8.979320329223818,8.668833568112753,6.922727531573955,0.5378424315025845,5.628386372963735,7.600945406098704,4.780442792831947,10.362692154855024,9.898344556389741,12.101740163179048,4.95140327966198,0.7518422608649074,3.249577669600517,7.004367304040563,8.63905528778127,3.6250228440734955,5.555706400051952,11.942473933427134,3.9647066627632337,24.107877007076063,8.998983173896184,12.168247163000196,0.0,4.0849323002543265,7.335480147888965,2.1290520738281895,6.853671889776626,3.407429542193344,8.678959898281375,10.062123036982513,11.95065783699802,4.432814539030215,8.447262578871804,4.1852581927670425,9.691393032224484,16.079413779635708,4.769128037333431,15.237933795179366,5.253723268392912,7.134294984584199,6.479694005015107,5.654624273866355,3.6025311295949622,6.739500866555104,2.443374994014323,6.401872946992284,17.348207586224614,1.632170401722317,8.98031703254652,16.63662752466085,8.773204133901341,12.621209768252873,10.940570945698338,11.612603611173707,16.670359515435646,12.646817624268284,5.24123160702288,8.44086232956439,5.895307809942385,15.516459446662756,8.781922256433658,3.1654057988727153,11.985700983495404,11.65166403481918,11.459927038636199,24.673822513742437,9.527549697226064,4.769739226103857,3.894234640404137,11.245651050146495,10.597534711448132,5.29390068228761,3.094717785708331,4.306425704180591,6.824531296097843,9.688999052536815,7.546085839866625,3.6915772888959406,7.257618459454171,16.661922216596473
C035,11.191029246300511,12.806061411620085,8.856595738481612,12.10899436061757,21.444407828338207,16.911376935486793,10.598074396914594,13.8096147676127,11.449655703183772,3.795764752648102,10.887680388409105,5.137188931529446,10.995339273407312,3.443808935901634,3.9142806971363284,9.075120495401787,9.978334581369884,8.691348228863234,13.440315143232384,6.277467309704563,10.424817198191073,9.013971079451915,3.965290635879918,1.478962684531064,9.913068171333792,9.738520346815346,7.1510058141382915,7.931324002191291,10.246943942941037,5.588310615577704,21.152848085102757,9.582535873150757,15.00973912864379,4.0849323002543265,0.0,11.367986913039184,6.183209536770666,7.099359848019775,3.9897252905613763,6.521344180440466,6.35046673730026,15.108420921522665,2.7212108179490175,7.978775750224407,7.968862262983387,13.516145952181551,12.554949869209159,8.125435120413364,13.630722352933468,3.631159445793022,10.801492348944743,8.937013299045054,8.75751645838796,7.154648937908283,8.418135204200636,5.8709106009580285,5.660023396833046,14.534501731476796,5.643045917994137,12.88804216436051,14.760897611330929,8.397683919766202,8.808302773445183,13.85593686478359,15.033091110650206,13.402735930484019,9.626001934122966,9.201161112684366,5.4017718179097844,9.819658305002676,14.44999329657779,4.9772483859517465,4.5024459918561,9.02048810442325,12.786948996603673,14.97860027612616,21.67001324826393,7.978156766698801,8.835742677586959,6.887490721478679,7.441519993292457,6.898197608793261,8.443004999739296,1.136306532838568,6.095498749526073,9.069089410366624,11.45582013049083,11.630688916584067,5.494229138096887,3.9782017669181773,16.19249843054951
C036,11.391054456152402,22.951769447030344,4.956138255717471,21.730430014742158,29.143500597676393,25.376981063814352,18.97511699891951,3.021328270500875,17.752572674319698,13.635589190263033,11.72021668142614,15.892505687449626,7.400530842761919,13.685557804912234,7.45370870798674,3.8229683821409948,6.865466490130723,2.810842030030542,6.257987993100512,16.543143947849213,16.330079640899402,2.4100981445712155,7.693306994619844,10.263702358722309,7.90151353993541,9.853932054933633,6.065022635137615,6.512682359721918,16.220204747393257,7.7491854859016955,29.230059138455108,10.905406888032996,8.197369544057699,7.335480147888965,11.367986913039184,0.0,5.449186946331196,10.232673739719628,8.849346096110313,14.074889254456522,16.791672007472787,7.133339431783468,10.798386750068083,12.043357717479768,3.670321706035877,3.031438363213048,22.32616402607283,4.426526152459829,18.940405229231594,11.207021859305215,2.6653016445631192,8.706128026672689,7.0390993488394,6.005676274692475,8.026420622567382,5.766402236509004,11.119530284129198,22.552416741520418,5.729106437488895,2.0746757571617875,20.57423980785511,12.136342637868761,19.371982807867163,7.1188105468209235,6.053734189320855,22.538084412458186,18.440482977453108,3.8666311897867316,14.682777322982357,3.9412988615189475,18.39612119908655,15.667170367393963,9.170038652441221,17.770821876908435,11.678046143520296,5.607534628758577,29.855955693168504,14.097228178041307,3.222733506907182,7.172149095335708,18.02969922512878,17.28806901510588,6.873410132732118,10.428178136144911,7.512420865860955,9.255783780022144,9.167465077081067,1.6160026256718922,8.855622353347707,13.842078821678331,18.459252096461945
C037,10.999968771382385,18.58868466872599,5.304432241703345,17.618479190736835,26.104471217512643,21.900157344959744,15.376197537228972,7.6453306394930145,15.036515014914025,9.128243332551888,11.040954965085621,11.1063422007641,8.47810645702124,9.031176901792795,2.4713159191685357,4.716498150033389,7.461574146467316,3.2676996298118746,9.482561916490457,12.003613593732402,13.70058544507738,3.0418372402223772,2.287223301817484,5.368303930632553,5.648379368131614,9.220909729480338,2.139632369651793,5.675320784767605,13.551392863222095,4.936149594234164,26.004035827287712,9.820877393517343,11.414852446852324,2.1290520738281895,6.183209536770666,5.449186946331196,0.0,8.010641233466142,5.016066404668462,10.516427128911966,12.177160680432275,10.94646603576947,6.426186177211411,9.763569161532978,3.0044735677238106,8.07909884517091,18.149011338406844,4.100459314969018,16.749246423663553,7.155476267054445,5.8154886012264875,5.517923311415358,4.26979289678389,2.0879604208195834,7.168748160454926,2.495857925628233,7.970813075102207,19.232662818781392,1.155098326025622,7.27315060134318,18.22367283698049,10.032949143578508,14.742243316051932,10.172577445292221,10.38338247319144,18.680537683505303,14.622426231239261,3.1380991583841706,10.47148051839092,3.8062817687282173,16.81664121346512,10.907247561014593,3.8876038152902175,13.954689527156193,12.038333870337697,10.140543820104622,26.5833394784962,11.16354150704024,2.6525457816446605,2.9566392243096318,13.367447577400291,12.70983519088471,3.9125361107301084,5.139202181920432,5.090349957737513,5.978024556855684,9.806469523124282,5.472426453695505,3.866729148847941,9.341468361618507,17.688466443933585
C038,4.100138748299142,13.635826690368184,5.423815314985109,12.132692289465139,18.911585426933787,15.223928455547535,9.001166359857642,13.251887673423006,7.524927544369531,5.954472933591474,3.792562720720322,8.298555603225722,5.327986273543117,6.3787465012401565,6.322116789604229,6.455779464653094,4.705028090050031,7.709913405831869,8.611467278009357,8.173493201473748,6.10562670631046,8.83783136087683,7.525200205221379,5.769336303784856,13.62744075759403,2.8453963803261813,10.104737019947871,3.7830391629613165,5.99097066328853,3.075567844322343,19.004332995190083,2.483542716478571,9.515894149484136,6.853671889776626,7.099359848019775,10.232673739719628,8.010641233466142,0.0,3.6083839539093563,4.455960162709854,8.554751830914906,10.203746143381748,4.429402254664096,1.8440866133387648,6.884552689016157,10.77536494069524,12.782400020276002,5.818896987428509,8.897061903165,3.7418693396452936,8.132804543952838,13.283607045094023,12.245057167015334,10.06103495839862,2.6947902182805237,5.6037589721346714,1.8595952563051168,12.370377662917571,6.85577459653612,10.642470092644428,10.46794317978452,2.0413096357696054,10.81271569472223,8.641936265853422,10.749676744908289,12.654940270842033,8.68412011569391,10.6385731586995,6.002458656427595,11.29830211990801,8.808315013810862,8.05115855839035,9.760431757043184,8.055045719188367,5.745124341530237,10.967214042997766,19.63459083383906,3.932393542969338,9.663382096909295,10.655615123414785,9.712073157704948,8.882216169506963,11.88197374449228,7.284907793423728,3.0028225058889824,13.658101423784151,4.950416749927781,11.401300853840542,10.474349827875196,6.068117840084086,9.808255406824145
C039,7.502212331460153,14.10886369807773,5.208352585028047,12.943441272669528,21.101033952626143,16.963007890679204,10.445139754799042,11.696286761510956,10.040359939579645,4.838598735573714,7.303266841577596,7.20586192011004,7.020350869659876,4.972620831666549,2.8713731747381224,5.723783098293104,6.021843921510324,6.041759956274578,9.639481161987762,7.717461597458884,8.729809947467526,6.8354427291089,4.006717393118891,2.5148555131486443,10.38817009035711,5.906111872146508,6.929808818172543,4.032205520797225,8.57487232764724,1.6457945309675432,21.02416813536138,5.972354099300104,11.100395452078306,3.407429542193344,3.9897252905613763,8.849346096110313,5.016066404668462,3.6083839539093563,0.0,5.535079544520729,7.988108763948482,11.320137068261818,2.0623808133046784,5.068134136566791,5.1793858940988855,10.381900664919652,13.52051263729193,4.789749559070026,11.84142312363043,2.361255129932471,7.56546054268912,9.884458191402569,9.023223783816679,6.8971595177135185,4.434619756348557,3.1524671524785646,3.0040519405659283,14.252889514932045,3.927602056321373,9.932927551510334,13.264655141311463,5.414150305073298,10.553194895360518,9.982302466640148,11.408301430625185,13.867305733506857,9.76848249339852,8.030215443396159,5.838775040461609,8.712590540875288,12.118819615728155,6.966207075622202,6.160968717760336,9.095002898435087,8.990761770816734,11.435164517735613,21.6124976971122,6.16960640787171,7.245688104042991,7.299288959324212,9.232473509876023,8.467586362995027,8.659586343653427,3.85703885330707,2.1499400208367945,10.217372375633179,7.487752746762641,9.599242722428224,6.908253377243307,5.037789903919381,13.359856213225129
C040,7.43489095257974,9.196403196352923,9.609063560656509,7.758843546104654,15.592094650281041,11.434364331873004,4.9323874667602405,17.03007343734163,4.936848742350698,3.186950918557802,6.873699232420388,4.718654809972469,9.761298822591618,3.7407035662150894,8.183284233914046,10.501472134136055,9.15941041332454,11.336276107850306,13.066661292994759,4.083896700863318,3.9316224778120534,12.269743676540157,9.092660295897682,5.948692265279186,15.628677186781362,6.921440469128669,12.302777795340205,7.997295851565517,3.7520477043207228,6.327845774301578,15.49218924823794,6.009906289579788,13.898213102286405,8.678959898281375,6.521344180440466,14.074889254456522,10.516427128911966,4.455960162709854,5.535079544520729,0.0,4.49883802659243,14.649688901843517,4.3506977209805235,3.504798724245675,10.46238838304658,15.041462479990873,8.39220423414731,9.703630418285622,7.117978371164816,3.434877215005515,12.295562335091388,14.918341913044262,14.308780298161736,12.278579899087498,7.142122344971461,8.620758661115616,2.9875144152399975,8.72011473839579,9.45616042113707,14.799606368321694,8.254364181023307,3.8417419461323727,6.4657758634167255,13.075664062225139,15.20179394940036,8.463981980693088,4.375794151876478,13.564288393454163,2.1255617691835234,14.246602907125123,8.113141105828417,4.511782117681876,10.673285855942494,3.7131722423011224,9.143674035532177,15.406780152612992,16.07808224048935,1.7985900747462542,12.771603720313426,12.48219782915871,5.508462129949564,4.698408460644025,13.95267657776755,7.340774569756765,6.577453611777377,15.159945200855054,9.142053866895123,15.004833354500903,11.604155721043886,3.1351434883239864,10.199818776105595
C041,11.918108964521247,6.46500444830721,13.0008533156736,5.822487420861886,15.57083780253518,10.88481400752534,5.2486929798465995,19.539588079914026,7.638778396532428,3.1571557225444846,11.366656936476268,1.3109577223155013,13.838146640055678,3.1513167503163735,9.714982053004766,13.66770839137751,13.086234314227319,13.982380074169239,16.999847347763144,0.41788511881720447,7.34879802518537,14.637535283597217,10.153406868780644,6.8125457315083,16.25393377667843,11.259775469619672,13.440652929111499,11.537168126894633,7.191474447380419,9.376951656525346,15.143448782621883,10.44456159819966,18.055844739270256,10.062123036982513,6.35046673730026,16.791672007472787,12.177160680432275,8.554751830914906,7.988108763948482,4.49883802659243,0.0,18.644833971298585,5.993302973403728,7.965211761296494,13.136669481597924,18.334178549758928,6.225508586070945,12.754786795920342,9.97692034936175,5.699810289286792,15.516198729266709,15.229583862761663,15.107758371073448,13.438266403280211,11.084235202866836,11.027419892522866,6.75100552213597,8.872062489560989,11.365467727778178,17.917265578301546,10.510977049896995,8.324365572815477,2.585154419851216,17.128232649026575,19.011900831797895,7.245068792167726,4.1243194873453595,15.30329709447266,2.5557787481322825,15.955844825008898,11.565879134585195,1.400366781522028,10.800772467707558,3.770680811422506,13.634329793856422,19.132576269348824,15.610614010045607,6.153639790242886,14.763961711674046,13.2359846829968,1.2448897420746685,0.5477357057376899,14.791560039683395,7.480910001826192,9.783550365322126,15.31567797038707,13.457515893267644,17.387358110578784,11.793356271091149,2.9530150872511824,14.025360833651312
C042,8.52444812285944,23.772967975778972,6.267761431636331,22.185334472088407,27.38268965304289,24.504375190008503,18.853377724606418,8.770118407541714,16.489868327009194,15.740512273933817,9.114375056742283,18.18339454116709,4.893377421456771,16.033015402080363,11.749934866654227,6.3358582860853465,5.558607503764872,7.748960584022422,1.6811181817910692,18.28593554557681,15.168732714756286,8.542937547506401,12.605122063570452,13.667379285856697,14.922214311205199,7.986818949537101,12.440787676669553,7.303064213918659,15.132145687438703,9.681361077488841,27.746995732035995,9.144395258110366,1.5411356214954441,11.95065783699802,15.108420921522665,7.133339431783468,10.94646603576947,10.203746143381748,11.320137068261818,14.649688901843517,18.644833971298585,0.0,13.297792236771784,11.415460399044143,7.959782485105334,4.49139501658251,22.84968368848656,7.185151986286017,16.795047229548164,13.155447924252215,5.225447302654681,15.552670202491496,13.90342001531164,12.375131732022632,7.569039970310312,9.540908811421236,11.913367952838739,21.644821719582293,10.490961780300482,5.3549064720849255,18.457516510961113,11.249392774053474,20.99512789492745,1.6122773338709975,1.46382810645107,22.49135685416894,18.727317600750517,10.755943108303859,16.128782705339617,10.983399635669636,15.513314904755575,17.9331205627026,14.76885340645251,18.136764170305643,7.708424029654508,2.0698728763241463,28.414295905271686,13.792066708442102,9.826482921252838,13.545476971308114,19.843268140239378,19.01676804735626,13.673845897195486,14.562076656321851,9.188881656615019,16.09827628831762,5.94961189132792,8.647332468763004,14.810487376399696,15.900871760895765,14.554645427401947
C043,8.529360047222442,12.252631672420625,7.258021741999055,11.204634390731947,19.85096063872203,15.528611881451836,9.021744184285641,13.568232445466288,9.225714185164406,2.837694958272312,8.198261864249364,5.153368275691924,8.822459297240787,2.92045305398981,3.9809352743420394,7.78355018516954,7.881353055288573,7.989167059741311,11.617326910515104,5.750411341284098,8.063956569921686,8.669696472158694,4.772144791882164,1.6621987648548358,11.297686314825244,7.1639021479522835,8.042928578043943,5.99542896762671,7.892016637961193,3.635979600322915,19.683654784092305,6.908611143667388,12.989533588205806,4.432814539030215,2.7212108179490175,10.798386750068083,6.426186177211411,4.429402254664096,2.0623808133046784,4.3506977209805235,5.993302973403728,13.297792236771784,0.0,5.265692385512674,7.145705897002896,12.43643069791675,11.749009036458885,6.8452940064184284,11.273971670765597,0.9904908697453327,9.622282114890051,10.567657887158326,9.994728899365393,8.024356479727523,6.0975752246792005,5.035316821936237,2.9416657534484965,12.932719315133506,5.486501991281145,11.967595965520278,12.536732897475837,5.68177791863383,8.574317069413928,11.910934027200941,13.4412401454609,12.256537094920995,8.215859597891074,9.555158995894056,4.0494072390271025,10.229112870978913,11.909239072925448,4.9165035527335625,6.359314081256195,7.553463073487699,10.162844126489505,13.482671232853363,20.245614661145275,5.51805230473005,8.900504359843529,8.150492467253038,7.232304396018762,6.491931607089656,9.64288258812134,3.1870431798446632,4.1148287079324435,10.812132238460933,9.031733488483042,11.430923708584512,7.269979934236302,3.0453587199301277,13.531005859803885
C044,3.9580346962864525,12.37726220177026,7.175097577624683,10.769918090271027,17.1049597499406,13.519863435012708,7.475364700634812,15.064537085314122,5.711507915804032,5.9133659575313136,3.4303816747838978,7.993895739655849,6.5416242367701685,6.4248619997217515,7.909598445670689,8.243887462060483,6.131517724835799,9.550627527777769,9.910489706908646,7.556079125261318,4.287837032259362,10.681917972484236,9.072707482939895,6.829852720360469,15.338389935924404,3.491371280881006,11.825980336932718,5.5504047771824885,4.182621256003743,4.857446091551656,17.224988457032794,2.507925321341859,10.540631310315941,8.447262578871804,7.978775750224407,12.043357717479768,9.763569161532978,1.8440866133387648,5.068134136566791,3.504798724245675,7.965211761296494,11.415460399044143,5.265692385512674,0.0,8.728085520933362,12.431288368678532,11.43475368751715,7.644288203197566,7.059565992663772,4.360306457122471,9.864991432293113,14.9222115686682,13.958816181630317,11.785325690626607,4.244190455031222,7.404204934566727,2.327364136849148,10.650700999691,8.609870508073655,12.360497821149186,8.6240798394659,0.4292090974146207,9.955625099769433,9.812849710026256,12.118248087504126,11.134555513273613,7.3129330704237825,12.46164010690155,5.462362930983843,13.12510266698689,7.079128148575121,7.761837137947451,11.186203065563118,6.731843331029853,5.6822858192462915,12.393770187539491,17.861401470809035,2.3781433725906465,11.497524890681081,12.311185320751102,9.010457659692538,8.19568336896994,13.594538557994234,8.386468381235302,4.831683360120087,15.271445213169365,5.702220604763754,13.236870801652017,11.968103769943903,5.9666194682992035,8.343035299883722
C045,8.926746393157105,19.282250711709768,2.5343099619809615,18.07451250832246,25.728087493480043,21.83418140651539,15.384248030813838,6.569930884540301,14.378527464710478,9.979515585819557,9.106777932634674,12.268271858695053,5.747952163709178,10.048825044559674,4.136190577474838,1.731010626948606,4.821961520106702,0.8746513029429324,6.47838579343803,12.881492888465782,12.969221241177411,1.9651432472570203,4.7503302042826725,6.741350749147598,7.930610326137776,7.199268737845402,4.776145813415189,3.5133184828659934,12.845588991419298,4.143882642028017,25.76105851790627,8.05733995208011,8.413425967821365,4.1852581927670425,7.968862262983387,3.670321706035877,3.0044735677238106,6.884552689016157,5.1793858940988855,10.46238838304658,13.136669481597924,7.959782485105334,7.145705897002896,8.728085520933362,0.0,5.554442383890742,18.665563612218033,1.369045925118356,15.761068788838873,7.536714754479877,2.952974476315734,8.155580586033782,6.65389381931492,4.711690801883576,5.151526549375347,2.1488669131430624,7.545045450215582,19.037575118022172,2.598086539143126,4.927882320923497,17.34888168513514,8.886301024697772,15.713402075194868,7.171749029564155,7.4797543854988735,18.914665917249256,14.811452380500906,4.094347781063184,11.012761062675985,4.676201039944628,15.46469130257541,12.038644941379532,6.8128044350882355,14.139703917217924,9.676422740184071,7.293578762329387,26.375800241974154,10.619397450899,3.0069148550256073,5.800618858689661,14.377325639089669,13.62826698112341,6.343208811976961,7.1487831555046775,3.9773107681724023,8.666499372355077,7.272353674935484,4.566667309749284,6.86915301403459,10.184506664053588,15.920397796015509
C046,10.794495007426303,24.180657370155505,5.434547463707902,22.800226916923855,29.378542438162484,25.95109012034505,19.77176289976898,4.294759753223266,18.05502539514808,15.206930224508575,11.252729170112321,17.587416387662433,6.548515862679023,15.353893327766142,9.684409079965292,4.666759325828656,6.45761920253854,4.914799250145975,4.156954434402319,18.037990267505407,16.642259156512644,5.133076896742414,10.179952712012968,12.247172866645194,10.90808772302463,9.577757968972733,9.013265655103208,7.0487849431318,16.56022267034297,8.966352876229683,29.583120485521118,10.749697403007467,5.814468751614166,9.691393032224484,13.516145952181551,3.031438363213048,8.07909884517091,10.77536494069524,10.381900664919652,15.041462479990873,18.334178549758928,4.49139501658251,12.43643069791675,12.431288368678532,5.554442383890742,0.0,23.430570856277036,5.592166339372177,18.89362322339277,12.635312970874905,2.81869125142746,11.737378782436341,10.070503383778549,8.951446942149298,8.18834849397163,7.653881852912373,12.062405691104079,23.080557372610716,8.06397769690278,0.9703857346341245,20.5668736343183,12.419243986375097,20.867279688094467,4.980797652796532,3.199086238793788,23.41725109716851,19.393024716165243,6.8962467706387605,16.01917175347145,6.958781923578944,18.021830371784628,17.34809544987361,11.934662270611968,18.74272874578325,10.628071641542407,2.674324132013054,30.230936718631455,14.701432218778205,6.1840973491414,10.132349277790725,19.57813565065667,18.791150286479162,9.903081439372427,12.700954977246191,8.591684854716187,12.286950935761281,8.253368989493959,4.323266608628758,11.723629936028939,15.400596298099867,17.634786417469947
